trip_id,route_short_name,route_id,shape_id,direction,trip_headsign,weekdays,first_bus_stop_id
bus_trip_bus_trip_0004005402023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005412023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005422023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005432023091120240611,3,bus_route_bus_route_541,D635_T0658_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_47
bus_trip_bus_trip_0004005442023091120240611,3,bus_route_bus_route_541,D635_T0658_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_47
bus_trip_bus_trip_0004005452023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005462023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005472023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005482023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005492023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005502023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005512023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005522023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005532023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005542023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005552023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005562023091120240611,3,bus_route_bus_route_541,D625_T0638_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_2549
bus_trip_bus_trip_0004005572023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005582023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005592023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005602023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005612023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005622023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005632023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005642023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005652023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005662023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005672023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005682023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005692023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005702023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005712023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005722023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005732023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005742023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005752023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005762023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005772023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111100,bus_stop_69
bus_trip_bus_trip_0004005822023091120240611,3,bus_route_bus_route_568,D7_C1112a_sub2,1,Gardolo Piazza,1111110,bus_stop_238
bus_trip_bus_trip_0004005842023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,Vela Centro,1111110,bus_stop_69
bus_trip_bus_trip_0004005852023091120240611,3,bus_route_bus_route_539,D589_T0433_Andata_sub1,0,Roncafort,1111100,bus_stop_53
bus_trip_bus_trip_0004005862023091120240611,3,bus_route_bus_route_539,D709_T1122_Ritorno_sub1,1,Gardolo P.Le Neufahrn Sud,1111100,bus_stop_213
bus_trip_bus_trip_0004005892023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,1111110,bus_stop_247
bus_trip_bus_trip_0004005902023091120240611,3,bus_route_bus_route_536,D508_T0141_Andata_PRINCIPALE_sub2,0,Sopramonte Piazza Oveno,1111110,bus_stop_284
bus_trip_bus_trip_0004005922023091120240611,3,bus_route_bus_route_539,D585_T0424_Ritorno_sub1,1,"Piazza Dante ""Pal. Regione""",1111100,bus_stop_488
bus_trip_bus_trip_0004005942023091120240611,3,bus_route_bus_route_536,D518_T0154_Ritorno_(via_Cadine)_sub1,1,"Piazza Dante ""Pal. Regione""",1111100,bus_stop_236
bus_trip_bus_trip_0004005962023091120240611,3,bus_route_bus_route_536,D131_F0143a_Andata_PRINCIPALE_sub1,0,Sopramonte Piazza Oveno,1111110,bus_stop_284
bus_trip_bus_trip_0004005972023091120240611,3,bus_route_bus_route_536,D508_T0141_Andata_PRINCIPALE_sub2,0,Sopramonte Piazza Oveno,1111100,bus_stop_284
bus_trip_bus_trip_0004006282023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111100,bus_stop_163
bus_trip_bus_trip_0004006292023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006302023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006312023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006322023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006332023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006342023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006352023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006362023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006372023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006382023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006392023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006402023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006412023091120240611,3,bus_route_bus_route_425,D708_T1121a_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_14
bus_trip_bus_trip_0004006422023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004006432023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006442023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006452023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006462023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006472023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006482023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006492023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006502023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006512023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004006522023091120240611,3,bus_route_bus_route_478,D744_T1513c_Andata_sub2,0,"Spini ""Zona Ind.Le Ftm""",1111110,bus_stop_163
bus_trip_bus_trip_0004006552023091120240611,3,bus_route_bus_route_396,D540_T0320_Ritorno_sub2,1,Gardolo S.Anna Carpenedi,1111100,bus_stop_340
bus_trip_bus_trip_0004006572023091120240611,3,bus_route_bus_route_396,D537_T0314a_Ritorno_sub1,1,Gardolo S.Anna Carpenedi,1111100,bus_stop_163
bus_trip_bus_trip_0004006592023091120240611,3,bus_route_bus_route_396,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1,Gardolo S.Anna Carpenedi,1111100,bus_stop_218
bus_trip_bus_trip_0004006612023091120240611,3,bus_route_bus_route_396,D540_T0320_Ritorno_sub2,1,Gardolo S.Anna Carpenedi,1111100,bus_stop_227
bus_trip_bus_trip_0004006632023091120240611,3,bus_route_bus_route_396,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1,Gardolo S.Anna Carpenedi,1111100,bus_stop_488
bus_trip_bus_trip_0004006652023091120240611,3,bus_route_bus_route_396,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1,Gardolo S.Anna Carpenedi,1111100,bus_stop_488
bus_trip_bus_trip_0004007052023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004007062023091120240611,3,bus_route_bus_route_396,D551_T0333_Andata_(Camparta_Meano_2)_sub1,0,"Conci ""Villazzano 3""",1111110,bus_stop_38
bus_trip_bus_trip_0004007082023091120240611,3,bus_route_bus_route_539,D673_T0894b_Ritorno_BASSA_sub2,1,Roncafort,1111110,bus_stop_2954
bus_trip_bus_trip_0004007102023091120240611,3,bus_route_bus_route_402,D649_T0715_Andata_sub1,0,"Gocciadoro ""Arcate""",1111110,bus_stop_238
bus_trip_bus_trip_0004007152023091120240611,3,bus_route_bus_route_415,D729_T1401_Andata_PRINCIPALE_sub1,0,Belvedere,1111110,bus_stop_247
bus_trip_bus_trip_0004007172023091120240611,3,bus_route_bus_route_568,D6_C1111a_sub2,0,Gard.D.Mezzo Dos D.La Luna,1111110,bus_stop_52
bus_trip_bus_trip_0004007212023091120240611,3,bus_route_bus_route_617,D747_T1601a_Andata_sub1,0,"Povo ""Polo Sociale"" Cap.",1111100,bus_stop_2380
bus_trip_bus_trip_0004007312023091120240611,3,bus_route_bus_route_408,D701_T1062c_Ritorno_PRINCIPALE_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_151
bus_trip_bus_trip_0004007342023091120240611,3,bus_route_bus_route_539,D667_T0890_Ritorno_BASSA_sub1,1,Roncafort,1111110,bus_stop_2954
bus_trip_bus_trip_0004007362023091120240611,3,bus_route_bus_route_478,D744_T1513c_Andata_sub2,0,"Spini ""Zona Ind.Le Ftm""",1111110,bus_stop_163
bus_trip_bus_trip_0004007372023091120240611,3,bus_route_bus_route_425,D703_T1101g_Andata_sub1,0,Spini di Gardolo,1111110,bus_stop_163
bus_trip_bus_trip_0004007382023091120240611,3,bus_route_bus_route_402,D637_T0703a_Andata_sub2,0,"Gocciadoro ""Arcate""",1111110,bus_stop_361
bus_trip_bus_trip_0004007392023091120240611,3,bus_route_bus_route_533,D14_C3605_Andata_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2680
bus_trip_bus_trip_0004007402023091120240611,3,bus_route_bus_route_533,D12_C3603_Andata_PRINCIPALE_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2872
bus_trip_bus_trip_0004007412023091120240611,3,bus_route_bus_route_533,D12_C3603_Andata_PRINCIPALE_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2872
bus_trip_bus_trip_0004007422023091120240611,3,bus_route_bus_route_533,D16_C3607_Andata_sub1,0,Gazzoletti Piazza Dante,1111110,bus_stop_2872
bus_trip_bus_trip_0004007432023091120240611,3,bus_route_bus_route_533,D12_C3603_Andata_PRINCIPALE_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2872
bus_trip_bus_trip_0004007442023091120240611,3,bus_route_bus_route_533,D12_C3603_Andata_PRINCIPALE_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2872
bus_trip_bus_trip_0004007452023091120240611,3,bus_route_bus_route_533,D12_C3603_Andata_PRINCIPALE_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2872
bus_trip_bus_trip_0004007462023091120240611,3,bus_route_bus_route_533,D12_C3603_Andata_PRINCIPALE_sub2,0,Piazza Madonna Delle Laste,1111110,bus_stop_2872
bus_trip_bus_trip_0004007472023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_228
bus_trip_bus_trip_0004007482023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_228
bus_trip_bus_trip_0004007492023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_228
bus_trip_bus_trip_0004007502023091120240611,3,bus_route_bus_route_533,D15_C3606_Ritorno_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_247
bus_trip_bus_trip_0004007512023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_228
bus_trip_bus_trip_0004007522023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_228
bus_trip_bus_trip_0004007532023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,Rsa S.Bartolomeo,1111110,bus_stop_228
bus_trip_bus_trip_0004007542023091120240611,3,bus_route_bus_route_533,D13_C3604_Ritorno_PRINCIPALE_sub1,1,"Piazza Dante ""Stazione Fs""",1111110,bus_stop_228
bus_trip_bus_trip_0004007552023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004007562023091120240611,3,bus_route_bus_route_478,D741_T1503_Andata_PRINCIPALE_sub1,0,"Spini ""Casa Circondariale""",1111110,bus_stop_163
bus_trip_bus_trip_0004007582023091120240611,3,bus_route_bus_route_568,D707_T1113_Andata_sub2,0,Spini di Gardolo,1111110,bus_stop_52
bus_trip_bus_trip_0004007592023091120240611,3,bus_route_bus_route_568,D6_C1111a_sub2,0,Gard.D.Mezzo Dos D.La Luna,1111110,bus_stop_52
bus_trip_bus_trip_0004007602023091120240611,3,bus_route_bus_route_568,D707_T1113_Andata_sub2,0,Spini di Gardolo,1111110,bus_stop_54
bus_trip_bus_trip_0004007612023091120240611,3,bus_route_bus_route_568,D709_T1122_Ritorno_sub2,1,Gardolo P.Le Neufahrn Sud,1111110,bus_stop_238
bus_trip_bus_trip_0004007622023091120240611,3,bus_route_bus_route_568,D72_E1114_sub2,1,Gardolo P.Le Neufahrn Nord,1111110,bus_stop_2763
bus_trip_bus_trip_0004007632023091120240611,3,bus_route_bus_route_568,D72_E1114_sub2,1,Gardolo P.Le Neufahrn Nord,1111110,bus_stop_2763
bus_trip_bus_trip_0004007642023091120240611,3,bus_route_bus_route_568,D72_E1114_sub2,1,Gardolo P.Le Neufahrn Nord,1111110,bus_stop_2763
bus_trip_bus_trip_0004007652023091120240611,3,bus_route_bus_route_568,D709_T1122_Ritorno_sub2,1,Gardolo P.Le Neufahrn Sud,1111110,bus_stop_238
bus_trip_bus_trip_0004007662023091120240611,3,bus_route_bus_route_568,D709_T1122_Ritorno_sub2,1,Gardolo P.Le Neufahrn Sud,1111110,bus_stop_238
bus_trip_bus_trip_0004007672023091120240611,3,bus_route_bus_route_568,D7_C1112a_sub2,1,Gardolo Piazza,1111110,bus_stop_238
bus_trip_bus_trip_0004007682023091120240611,3,bus_route_bus_route_568,D7_C1112a_sub2,1,Gardolo Piazza,1111110,bus_stop_238
bus_trip_bus_trip_0004007692023091120240611,3,bus_route_bus_route_568,D7_C1112a_sub2,1,Gardolo Piazza,1111110,bus_stop_238
bus_trip_bus_trip_0004007702023091120240611,3,bus_route_bus_route_425,D707_T1113_Andata_sub2,0,Spini di Gardolo,1111110,bus_stop_52
bus_trip_bus_trip_0004007922023091120240611,3,bus_route_bus_route_568,D6_C1111a_sub2,0,Gard.D.Mezzo Dos D.La Luna,1111110,bus_stop_52
bus_trip_bus_trip_0004007932023091120240611,3,bus_route_bus_route_568,D72_E1114_sub2,1,Gardolo P.Le Neufahrn Nord,1111110,bus_stop_2763
bus_trip_bus_trip_0004007942023091120240611,3,bus_route_bus_route_425,D707_T1113_Andata_sub2,0,Spini di Gardolo,1111110,bus_stop_52
bus_trip_bus_trip_0004007972023091120240611,3,bus_route_bus_route_400,D605_T0530_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0004008012023091120240611,3,bus_route_bus_route_400,D603_T0526c_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_2549
bus_trip_bus_trip_0004008022023091120240611,3,bus_route_bus_route_400,D603_T0526c_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_2549
bus_trip_bus_trip_0004008032023091120240611,3,bus_route_bus_route_400,D599_T0521h_Andata_sub1,0,"Povo ""Polo Sociale"" Cap.",1111100,bus_stop_247
bus_trip_bus_trip_0004008042023091120240611,3,bus_route_bus_route_400,D604_T0528c_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_2549
bus_trip_bus_trip_0004008062023091120240611,3,bus_route_bus_route_570,D2_C0542a_Ritorno_sub2,1,Povo Piazza Manci,1111110,bus_stop_2524
bus_trip_bus_trip_0004008072023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008082023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008092023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008102023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008112023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008122023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008132023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008142023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008152023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008162023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008172023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008182023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008192023091120240611,3,bus_route_bus_route_614,D769_T3031a_Circolare_(giro_corto)_sub1,0,"Piazza Dante ""Stazione Fs""",0000001,bus_stop_247
bus_trip_bus_trip_0004008202023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008212023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008222023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008232023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008242023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008252023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008262023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008272023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008282023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008292023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008302023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008312023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008322023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008332023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,0000001,bus_stop_69
bus_trip_bus_trip_0004008342023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008352023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008362023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008372023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008382023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008392023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008402023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008412023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008422023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008432023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008442023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008452023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
bus_trip_bus_trip_0004008462023091120240611,3,bus_route_bus_route_541,D173_F0609_Andata_sub2,0,Grotta Piazza,0000001,bus_stop_235
