id,name,product_category,store_name,points
1105,OLTREFERSINA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,IL PODIO S.N.C. DI MAZZALAI SERGIO & C.,POINT (11.128059 46.057077)
1106,OLTREFERSINA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,FILIPPI E GARDUMI S.N.C. DI GARDUMI RENZO & C.,POINT (11.130256 46.058344)
1107,OLTREFERSINA,PANE E LATTE,GIULIANO SOSI S.R.L.,POINT (11.132326 46.05807)
1108,OLTREFERSINA,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SERENISSIMA RISTORAZIONE S.P.A.,POINT (11.132827 46.057576)
1109,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,SERENISSIMA RISTORAZIONE S.P.A.,POINT (11.132827 46.057576)
1110,OLTREFERSINA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,THE SERENDIPITY DI PISONI GIOVANNA & PINTOR PAOLO S.N.C.,POINT (11.133006 46.058471)
1111,OLTREFERSINA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",CERRETO GIOVANNI,POINT (11.129631 46.056162)
1112,OLTREFERSINA,"ELETTRODOMESTICI, RADIO, TELEVISORI",ELETTROCENTRO S.A.S. DI LONGO PAOLO & C.,POINT (11.128129 46.058293)
1113,OLTREFERSINA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,GOLDEN DROP SRLS,POINT (11.1389 46.057948)
1114,OLTREFERSINA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BEBER LOREDANA,POINT (11.132892 46.058232)
1115,OLTREFERSINA,,D.S. S.R.L.,POINT (11.128694 46.056505)
1116,OLTREFERSINA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,ACUSTICA TRENTINA SRL,POINT (11.128398 46.057241)
1117,OLTREFERSINA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,O.F.A.T. S.N.C. DI FONTANARI ANTONIO E VETTORI WALTER,POINT (11.132953 46.058372)
1118,OLTREFERSINA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",GANS SNC DI ANDREA PIOVAN E NICOLA COSTANTINI,POINT (11.134199 46.060209)
1119,OLTREFERSINA,IPERMERCATI(OLTRE 2500 MQ.-SELF SERVICE),ASPIAG SERVICE S.R.L.,POINT (11.128347 46.056505)
1120,OLTREFERSINA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",PESOLA GIOVANNI,POINT (11.127669 46.057792)
1121,OLTREFERSINA,,FUGATTI MANUELA,POINT (11.134893 46.061126)
1122,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,MOLINARI DEBORAH,POINT (11.133072 46.058721)
1123,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,GHEZZER PAOLO,POINT (11.130651 46.058642)
1124,OLTREFERSINA,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,GHEZZER PAOLO,POINT (11.130651 46.058642)
1125,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,MAESTRI AURORA,POINT (11.127996 46.057747)
1126,OLTREFERSINA,ELETTRONICA- DISCHI E NASTRI VIDEO,FORNITURE ELETTRONICHE TRENTINE DI DONATO FRANCO & C. S.N.C.,POINT (11.122747 46.053459)
1127,OLTREFERSINA,,KARPINSKI RAFAL,POINT (11.129768 46.038805)
1128,OLTREFERSINA,ROSTICCERIA,STRAPIZZAMI DI OSOIANU AURELIA & C. S.N.C.,POINT (11.1261 46.035504)
1129,OLTREFERSINA,,ARTE DESIGN S.R.L.,POINT (11.124392 46.050318)
1130,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,DORIGONI S.P.A.,POINT (11.132642 46.03048)
1131,OLTREFERSINA,,CASOTTI GIANPAOLO,POINT (11.127871 46.048282)
1132,OLTREFERSINA,FIORI E PIANTE,BOLOGNANI LORENZO,POINT (11.124268 46.039675)
1133,OLTREFERSINA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,CONSORZIO AUTORIPARATORI ARTIGIANI TRENTINI,POINT (11.126866 46.046149)
1134,OLTREFERSINA,,CONSORZIO AUTORIPARATORI ARTIGIANI TRENTINI,POINT (11.126866 46.046149)
1135,OLTREFERSINA,nan,A.M.S. S.R.L.,POINT (11.122413 46.050641)
1136,OLTREFERSINA,ARTICOLI IGIENICO SANITARI,A.M.S. S.R.L.,POINT (11.122413 46.050641)
1137,OLTREFERSINA,,A.M.S. S.R.L.,POINT (11.122413 46.050641)
1138,OLTREFERSINA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SUPERMERCATI POLI S.P.A.,POINT (11.126493 46.0472)
1139,OLTREFERSINA,MOBILI,MC TRENTO S.R.L.,POINT (11.128381 46.053022)
1140,OLTREFERSINA,CARNE E PRODOTTI A BASE DI CARNE,CAINELLI ALBERTO,POINT (11.132091 46.051036)
1141,OLTREFERSINA,LATTE E PRODOTTI LATTIERO CASEARI,LATTE TRENTO SOCIETA' COOPERATIVA AGRICOLA,POINT (11.129893 46.053728)
1142,OLTREFERSINA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,FRONZA MARCO,POINT (11.130394 46.058127)
1143,OLTREFERSINA,,"FRANCHINI GOMME S.N.C. DI FRANCHINI ROBERTO, MICHELE E C.",POINT (11.126957 46.047015)
1144,OLTREFERSINA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",ABDUSHI ESMERALDA,POINT (11.128377 46.053122)
1145,OLTREFERSINA,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,IL BIVACCO S.C.A.R.L.,POINT (11.131476 46.053661)
1146,OLTREFERSINA,MACCHINE ED ATTREZZATURE PER UFFICIO,NIT SYSTEM S.R.L.,POINT (11.128393 46.053366)
1147,OLTREFERSINA,MACCHINE ED ATTREZZATURE PER UFFICIO,NIT SYSTEM S.R.L.,POINT (11.128393 46.053366)
1148,OLTREFERSINA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SPESA INTELLIGENTE S.P.A.,POINT (11.127513 46.047978)
1149,OLTREFERSINA,nan,TRENTO DIVISE S.R.L. SEMPLIFICATA,POINT (11.124789 46.047806)
1150,OLTREFERSINA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,TRENTO DIVISE S.R.L. SEMPLIFICATA,POINT (11.124789 46.047806)
1151,OLTREFERSINA,ARTICOLI MEDICALI E ORTOPEDICI,AUDIOVITA S.R.L.,POINT (11.129577 46.052867)
1152,OLTREFERSINA,MATERIALI TERMOIDRAULICI,CONT IRRIGAZIONI S.R.L.,POINT (11.126018 46.036849)
1153,OLTREFERSINA,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,ALESSANDRINI ALFREDO E NICOLA S.R.L.,POINT (11.126139 46.046882)
1154,OLTREFERSINA,MATERIALE DA COSTRUZIONE,DELL'OLIVO SONIA,POINT (11.123224 46.050517)
1155,OLTREFERSINA,nan,CAMBIELLI S.P.A.,POINT (11.131577 46.032157)
1156,OLTREFERSINA,MATERIALI TERMOIDRAULICI,CAMBIELLI S.P.A.,POINT (11.131577 46.032157)
1157,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,ADAMI EMILIA,POINT (11.12556 46.052699)
1158,OLTREFERSINA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,LUCCHETTA MANUEL,POINT (11.132039 46.053437)
1159,OLTREFERSINA,nan,SONCINI DISTRIBUZIONI S.N.C. DI SONCINI WALTER & C.,POINT (11.124498 46.038756)
1160,OLTREFERSINA,MATERIALE DA COSTRUZIONE,DIGIMEDIA S.A.S.,POINT (11.124498 46.038756)
1161,OLTREFERSINA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,CAPUANO EDDJ,POINT (11.130271 46.037349)
1162,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,GUARISO KATIA,POINT (11.121759 46.049894)
1163,OLTREFERSINA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,TRENTINI ROBERTA,POINT (11.130257 46.036623)
1164,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,TRENTINI ROBERTA,POINT (11.130257 46.036623)
1165,OLTREFERSINA,"ELETTRODOMESTICI, RADIO, TELEVISORI",PUNTOIT SRL,POINT (11.131357 46.048853)
1166,OLTREFERSINA,ELETTRONICA- DISCHI E NASTRI VIDEO,EUROMATIC S.R.L.,POINT (11.121324 46.051848)
1167,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,ZATTARA STEFANO,POINT (11.134972 46.026035)
1168,OLTREFERSINA,nan,ELETTROCASA S.R.L.,POINT (11.129023 46.044533)
1169,OLTREFERSINA,"ELETTRODOMESTICI, RADIO, TELEVISORI",ELETTROCASA S.R.L.,POINT (11.129023 46.044533)
1170,OLTREFERSINA,,SIGNORINI SIMONE,POINT (11.127769 46.048595)
1171,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,COIFFEUR SERVICE SHOW DI CIAPPI BRUNO & C. S.N.C.,POINT (11.128241 46.053465)
1172,OLTREFERSINA,ARTICOLI PER FARMACIA,FARMACIE COMUNALI SPA,POINT (11.125698 46.048662)
1173,OLTREFERSINA,,CENTRO DI FORMAZIONE PROFESSIONALE E PREVENZIONE INFORTUNIS,POINT (11.12673 46.036663)
1174,OLTREFERSINA,,C.T.A. S.R.L.,POINT (11.123494 46.049748)
1175,OLTREFERSINA,,GHARSALLI TOUHAMI,POINT (11.140298 46.039865)
1176,OLTREFERSINA,MATERIALI TERMOIDRAULICI,RIZ MARIO,POINT (11.127619 46.04653)
1177,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,GROTT THOMAS,POINT (11.129638 46.053337)
1178,OLTREFERSINA,FERRAMENTA,SUD FERRAMENTA S.R.L.,POINT (11.123836 46.051546)
1179,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,BARCHETTI 1 S.P.A.,POINT (11.131666 46.03374)
1180,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,BARCHETTI1 S.P.A.,POINT (11.131666 46.03374)
1181,OLTREFERSINA,,BARCHETTI1 SPA,POINT (11.131666 46.03374)
1182,OLTREFERSINA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,RANUCCI LAURA,POINT (11.129951 46.03661)
1183,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,ACTIVA S.P.A.,POINT (11.12455 46.038422)
1184,OLTREFERSINA,,CREATIVITY FACTORY S.R.L.,POINT (11.132972 46.036879)
1185,OLTREFERSINA,,PAOLOAUTOTRENTO SOCIETA' A RESPONS. LIMITATA SEMPLIFICATA,POINT (11.124712 46.047872)
1186,OLTREFERSINA,MERCERIE-CUCIRINI-FILATI-RICAMI,C'ERA UNA VOLTA S.N.C. DI DEPAOLI SABRINA E STEFANIA & C.,POINT (11.12838 46.052883)
1187,OLTREFERSINA,PANE E LATTE,ECCHER NICOLA,POINT (11.124701 46.05001)
1188,OLTREFERSINA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SAIT CONSORZIO DELLE COOPERATIVE DI CONSUMO TRENTINE S.C.A R,POINT (11.133038 46.040564)
1189,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,GAMBERONI LORENZA,POINT (11.125822 46.047614)
1190,OLTREFERSINA,VARIE,D.M.O. PET CARE S.R.L.,POINT (11.129979 46.03642)
1191,OLTREFERSINA,MACCHINE ED ATTREZZATURE PER UFFICIO,COPY TRENTO S.R.L.,POINT (11.127598 46.053493)
1192,OLTREFERSINA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,MIORI MASSIMO,POINT (11.127598 46.053493)
1193,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,ROCCABRUNA DENISE,POINT (11.129632 46.053234)
1194,OLTREFERSINA,nan,TESSILCASA S.R.L.,POINT (11.126818 46.036158)
1195,OLTREFERSINA,MATERIALE DA COSTRUZIONE,MACCANI PAVIMENTI S.R.L.,POINT (11.126818 46.036158)
1196,OLTREFERSINA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),MD S.P.A.,POINT (11.12985 46.036343)
1197,OLTREFERSINA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",AKTER RUMANA,POINT (11.131371 46.049789)
1198,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,FONSATTI ALESSANDRO,POINT (11.131371 46.049789)
1199,OLTREFERSINA,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,FONSATTI ALESSANDRO,POINT (11.131371 46.049789)
1200,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,BORTOLAMEDI MARIATERESA,POINT (11.124365 46.04839)
1201,OLTREFERSINA,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,NON SOLO FUMO S.N.C.,POINT (11.124028 46.052906)
1202,OLTREFERSINA,"ELETTRODOMESTICI, RADIO, TELEVISORI",TARTER CARLO,POINT (11.122256 46.051144)
1203,OLTREFERSINA,LATTE E PRODOTTI LATTIERO CASEARI,DIMANU S.R.L.,POINT (11.129958 46.053507)
1204,OLTREFERSINA,ARTICOLI MEDICALI E ORTOPEDICI,TECNISAN S.R.L.,POINT (11.128609 46.044544)
1205,OLTREFERSINA,VARIE,BLU TIME S.A.S. DI GRASSI DAVID E C.- BIG CENTER,POINT (11.128609 46.044544)
1206,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,CIARLETTA ENZO,POINT (11.122646 46.049325)
1207,OLTREFERSINA,PRODOTTI TESSILI,BRAUS TENDAGGI SAS DI BRAUS ELENA E BRAUS MARCO,POINT (11.124665 46.049598)
1208,OLTREFERSINA,MACCHINE ED ATTREZZATURE PER UFFICIO,A. COMPUTER DI DALLONA FABRIZIO E TAMANINI SANDRO S.N.C.,POINT (11.123135 46.051491)
1209,OLTREFERSINA,FRUTTA E VERDURA,CASTELLAN & BERTAMINI S.R.L.,POINT (11.129898 46.053693)
1210,OLTREFERSINA,,DECOS ITALIA SRL,POINT (11.127383 46.036465)
1211,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,GROFF GIOVANNI,POINT (11.126521 46.03519)
1212,OLTREFERSINA,ERBORISTERIE,POSTAI ALESSIA,POINT (11.122824 46.051597)
1213,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,POSTAI ALESSIA,POINT (11.122824 46.051597)
1214,OLTREFERSINA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,SEGATTA STEFANO,POINT (11.123402 46.049685)
1215,OLTREFERSINA,,PETRICK SRL,POINT (11.126716 46.046547)
1216,OLTREFERSINA,ARTICOLI PER FARMACIA,FARMACIA SAN BARTOLAMEO DI BERTOLINI CRISTINA & C. S.N.C.,POINT (11.129547 46.053705)
1217,OLTREFERSINA,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,PRETI MANUEL,POINT (11.124983 46.049809)
1218,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,PRETI MANUEL,POINT (11.124983 46.049809)
1219,OLTREFERSINA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,CAFFE' CADORIN DI CERVO MICHELE S.A.S.,POINT (11.124591 46.0527)
1220,OLTREFERSINA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,CAFFE' CADORIN DI CERVO MICHELE S.A.S.,POINT (11.124591 46.0527)
1221,OLTREFERSINA,MATERIALI TERMOIDRAULICI,Z. DUE S.A.S. DI ZAMBALDI SABRINA & C.,POINT (11.132183 46.034285)
1222,OLTREFERSINA,MATERIALE DA COSTRUZIONE,Z. DUE S.A.S. DI ZAMBALDI SABRINA & C.,POINT (11.132183 46.034285)
1223,OLTREFERSINA,ARTICOLI MEDICALI E ORTOPEDICI,GAFYNETS NATALIIA,POINT (11.125397 46.047557)
1224,OLTREFERSINA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,AZIENDA SPECIALE PER LA GESTIONE DEGLI IMPIANTI SPORTIVI,POINT (11.134368 46.041117)
1225,OLTREFERSINA,PANE E LATTE,GIULIANO SOSI S.R.L.,POINT (11.130945 46.048035)
1226,OLTREFERSINA,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,HOCKEY CLUB TRENTO A.S.D.,POINT (11.122205 46.041507)
1227,OLTREFERSINA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,TECNOSCI S.R.L.,POINT (11.125739 46.047668)
1228,OLTREFERSINA,,CAMMARATA CALOGERO,POINT (11.124684 46.048158)
1229,OLTREFERSINA,ART.PER IMPIANTI DISTRIBUZ.CARBURANTI,DE.KO. S.A.S. DI KOVACEVIC ESED,POINT (11.130822 46.046781)
1230,OLTREFERSINA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",DE.KO. S.A.S. DI KOVACEVIC ESED,POINT (11.130822 46.046781)
1231,OLTREFERSINA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,VERUSKA S.A.S. DI SALTORI BARBARA & C.,POINT (11.129916 46.053352)
1232,OLTREFERSINA,MATERIALI TERMOIDRAULICI,TRENTO CERAMICHE S.R.L.,POINT (11.124077 46.051585)
1233,OLTREFERSINA,MATERIALE DA COSTRUZIONE,TRENTO CERAMICHE S.R.L.,POINT (11.124077 46.051585)
1234,OLTREFERSINA,IPERMERCATI(OLTRE 2500 MQ.-SELF SERVICE),TRENTO SVILUPPO S.R.L.,POINT (11.129159 46.04453)
1235,OLTREFERSINA,ART.PER IMPIANTI DISTRIBUZ.CARBURANTI,LASTA FULVIO & PERGHEM MAURO S.N.C.,POINT (11.130802 46.044373)
1236,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,PASTORELLO S.R.L.,POINT (11.128238 46.04537)
1237,OLTREFERSINA,ART.PER IMPIANTI DISTRIBUZ.CARBURANTI,PETROL-AIRPORT S.A.S.,POINT (11.123087 46.038293)
1238,OLTREFERSINA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,DALLATINA LAURA,POINT (11.12159 46.051865)
1239,OLTREFERSINA,"ELETTRODOMESTICI, RADIO, TELEVISORI",SIGHEL STEFANO,POINT (11.124429 46.048391)
1240,OLTREFERSINA,,PISANU DANIELA,POINT (11.135249 46.035748)
1241,OLTREFERSINA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,PATERNOSTER MICHELE,POINT (11.128037 46.045907)
1242,OLTREFERSINA,ARTICOLI PER FARMACIA,FARMACIE COMUNALI SPA,POINT (11.13337 46.04028)
1243,OLTREFERSINA,MATERIALI TERMOIDRAULICI,RANZI SNC DI RANZI MIRKO FABRIZIO E GIORGIO,POINT (11.124124 46.051211)
1244,OLTREFERSINA,MATERIALI TERMOIDRAULICI,AG GREEN S.R.L.,POINT (11.12985 46.054099)
1245,OLTREFERSINA,nan,VALMAR MEDICAL DEVICES S.R.L.,POINT (11.130247 46.047037)
1246,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,DOLOMITI GOMME DI COMITO MICHELE E C. SNC,POINT (11.130247 46.047037)
1247,OLTREFERSINA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,MILLENIUM SPORT FISHING DI LANZA ROBERTO & C. S.N.C.,POINT (11.130247 46.047037)
1248,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTOSERVICE TRENTO S.R.L.,POINT (11.130247 46.047037)
1249,OLTREFERSINA,MATERIALI TERMOIDRAULICI,SESTER S.R.L.,POINT (11.126594 46.046924)
1250,OLTREFERSINA,ARTICOLI IGIENICO SANITARI,SESTER S.R.L.,POINT (11.126594 46.046924)
1251,OLTREFERSINA,,TOVAZZI STEFANIA,POINT (11.131034 46.039362)
1252,OLTREFERSINA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,PAOLAZZI MASSIMO,POINT (11.124637 46.039158)
1253,OLTREFERSINA,PANE E LATTE,BALLARINI BARBARA,POINT (11.130726 46.058787)
1254,OLTREFERSINA,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,L'EMPORIO SNC DI PASTORE RITA & C.,POINT (11.132418 46.058027)
1255,OLTREFERSINA,GIORNALI-RIVISTE E PERIODICI,L'EMPORIO SNC DI PASTORE RITA & C.,POINT (11.132418 46.058027)
1256,OLTREFERSINA,PANE E LATTE,PANIFICIO LEMAYR S.R.L.,POINT (11.132917 46.06199)
1257,MATTARELLO,nan,CONSORZIO AGRARIO DI BOLZANO SOCIETA' COOPERATIVA,POINT (11.127744 46.011661)
1258,MATTARELLO,,WITA S.R.L.,POINT (11.127166 46.013729)
1259,MATTARELLO,,BRS TECHNOLOGY S.R.L.,POINT (11.123495 45.996272)
1260,MATTARELLO,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,CONSORZIO AGRARIO DI BOLZANO SOCIETA' COOPERATIVA,POINT (11.127744 46.011661)
1261,MATTARELLO,,ROSA CHRISTIAN,POINT (11.129471 46.000029)
1262,MATTARELLO,CALZATURE E ARTICOLI IN CUOIO,EUROPEAN MANAGEMENT INSTITUTE S.R.L.,POINT (11.12809 46.006859)
1263,MATTARELLO,ARTICOLI PER FARMACIA,FESTA S.R.L.,POINT (11.132095 46.014059)
1264,MATTARELLO,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,MASTRO 7 S.N.C. DI TAMANINI SETTIMO & C.,POINT (11.129403 46.004067)
1265,MATTARELLO,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),FAMIGLIA COOPERATIVA ALDENO E MATTARELLO SOCIETA'COOPERATIVA,POINT (11.127623 46.00708)
1266,MATTARELLO,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,CUBA DI PERINI PAOLO & C. S.A.S.,POINT (11.127388 46.00578)
1267,MATTARELLO,MATERIALE DA COSTRUZIONE,FERRARI SILVIO & C. S.A.S.,POINT (11.127891 46.004932)
1268,MATTARELLO,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,CASTELLI GIUSEPPA,POINT (11.128062 46.009025)
1269,MATTARELLO,nan,B. & C. SRL UNIPERSONALE,POINT (11.126985 46.020563)
1270,MATTARELLO,LIBRI NUOVI,MUSEO STORICO IN TRENTO ONLUS,POINT (11.126985 46.020563)
1271,MATTARELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,MUSEO TRIDENTINO DI SCIENZE NATURALI,POINT (11.126985 46.020563)
1272,MATTARELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,MUSEO TRIDENTINO DI SCIENZE NATURALI,POINT (11.126985 46.020563)
1273,MATTARELLO,,FERRARI SILVIO SAS,POINT (11.128164 46.004899)
1274,MATTARELLO,VARIE,CASTELLO S.R.L.,POINT (11.126886 46.002169)
1275,MATTARELLO,,ZORZI IMPIANTI S.R.L.,POINT (11.128965 46.01384)
1276,MATTARELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NKD ITALIA S.R.L.,POINT (11.128465 46.006532)
1277,MATTARELLO,ARTICOLI PER FARMACIA,FARMACIA GIUPPONI S.R.L.,POINT (11.1278 46.006938)
1278,MATTARELLO,,COMEDICAL S.R.L.,POINT (11.127537 46.012569)
1279,MATTARELLO,,MOKAMO S.R.L.,POINT (11.128542 46.014088)
1280,MATTARELLO,MATERIALI TERMOIDRAULICI,LARENTIS ALESSIO,POINT (11.132262 46.014263)
1281,MATTARELLO,,LARENTIS ALESSIO,POINT (11.132262 46.014263)
1282,MATTARELLO,,ENGINSOFT SIMULATION SOFTWARE ITALIA S.R.L.,POINT (11.125865 46.007091)
1283,MATTARELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,STORE & STORE S.R.L.,POINT (11.132097 46.014169)
1284,MATTARELLO,ERBORISTERIE,M.P. FARMA S.R.L.,POINT (11.132097 46.014169)
1285,MATTARELLO,MOBILI,METROCUBO S.R.L.,POINT (11.123645 45.99691)
1286,MATTARELLO,,NIPE DESIGN S.R.L.,POINT (11.128224 46.0133)
1287,MATTARELLO,PANE E LATTE,PANIFICIO TRENTINO S.R.L.,POINT (11.129279 46.005581)
1288,MATTARELLO,,BIASIOR LORENZA,POINT (11.127284 46.005841)
1289,MATTARELLO,ART.REGALO-ARTIGIANATO LOCALE,CORTE LIDIA,POINT (11.127081 46.006306)
1290,MATTARELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,CAVALLINI ROBERTA,POINT (11.132114 46.013965)
1291,MATTARELLO,,LEONARDI MARCELLO,POINT (11.124635 45.998806)
1292,MATTARELLO,nan,NIPE SYSTEM S.R.L.,POINT (11.128528 46.013269)
1293,MATTARELLO,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,NIPE SYSTEM S.R.L.,POINT (11.128528 46.013269)
1294,MATTARELLO,,WALDNER TECNOLOGIE MEDICALI S.R.L.,POINT (11.127649 46.013703)
1295,MATTARELLO,ROSTICCERIA,GELATERIA AL PONTE S.A.S. DI COLAZZO AGOSTINO & C.,POINT (11.13227 46.013714)
1296,MATTARELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,BELFANTI DANIELA,POINT (11.127946 46.007864)
1297,MATTARELLO,,ROTOGRAFICA ATESINA SRL,POINT (11.124544 45.999465)
1298,MATTARELLO,,SPAZIOCLIMA ENERGY SYSTEM S.R.L. SEMPLIFICATA UNIPERSONALE,POINT (11.124544 45.999465)
1299,MATTARELLO,,FEIMAR S.A.S. DI MARINI AGOSTINO & C.,POINT (11.123311 45.996166)
1300,MATTARELLO,MATERIALE DA COSTRUZIONE,SILVESTRI S.R.L.,POINT (11.124662 46.008148)
1301,MATTARELLO,"ELETTRODOMESTICI, RADIO, TELEVISORI",SERVICE CENTER S.N.C. DI SADLER AURELIO & C.,POINT (11.126359 46.005748)
1302,MATTARELLO,,SFORZELLINI CONSULTING S.R.L.,POINT (11.128955 46.011307)
1303,MATTARELLO,ART.PER IMPIANTI DISTRIBUZ.CARBURANTI,AEMME SAS DI FICARRA ADRIANO & C.,POINT (11.126219 46.003509)
1304,MATTARELLO,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,CRISTOFARO DANIELE,POINT (11.126367 46.005863)
1305,MATTARELLO,,DALCOLMO MARIO,POINT (11.126073 45.999789)
1306,MATTARELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,CASTIGLIONE LOREDANA,POINT (11.127412 46.006345)
1307,MATTARELLO,GIORNALI-RIVISTE E PERIODICI,CASTIGLIONE LOREDANA,POINT (11.127412 46.006345)
1308,MATTARELLO,,SIRIO FILM SOCIETA' COOPERATIVA,POINT (11.126021 45.999367)
1309,MATTARELLO,,DIMAURO ROBERTO,POINT (11.134684 46.011316)
1310,MATTARELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,CERERIA RONCA S.R.L.,POINT (11.12857 46.012301)
1311,MATTARELLO,MATERIALE DA COSTRUZIONE,BAUEXPERT SPA,POINT (11.127725 46.011605)
1312,MATTARELLO,MATERIALE DA COSTRUZIONE,BAUEXPERT SPA,POINT (11.127725 46.011605)
1313,MATTARELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NICOLETTI ANNAMARIA,POINT (11.127915 46.007767)
1314,MATTARELLO,,ALCON S.R.L.,POINT (11.123068 45.995883)
1315,MATTARELLO,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SUPERMERCATI POLI S.P.A.,POINT (11.132412 46.014513)
